filename,method,coin_detected,coin_in_corner,area_pixels,area_cm2,perimeter_cm,width_cm,height_cm,pixels_per_cm,ratio,percentage
burn_0094_brightness_decrease.jpg,opening,True,True,186890,73.28,79.08,9.35,10.14,50.5,23.33,2332.57
burn_0008_brightness_decrease.jpg,opening,True,True,207756,2564.89,474.29,56.89,56.89,9.0,816.43,81642.98
burn_0118_horizontal_flip.jpg,opening,True,True,33906,13.3,48.05,2.69,7.13,50.5,4.23,423.35
burn_0118_vertical_flip.jpg,opening,True,True,33829,13.26,47.86,2.69,7.13,50.5,4.22,422.08
burn_0105_rotation_90.jpg,opening,True,False,130965,2672.76,999.16,62.86,69.71,7.0,850.77,85076.59
burn_0105_brightness_increase.jpg,opening,True,False,139317,2176.83,868.31,63.0,59.0,8.0,692.91,69290.65
burn_0105_brightness_decrease.jpg,opening,True,False,125814,1553.26,741.06,54.22,47.11,9.0,494.42,49441.8
burn_0165_horizontal_flip.jpg,opening,True,True,151829,42.17,129.22,8.53,8.0,60.0,13.42,1342.31
burn_0165_vertical_flip.jpg,opening,True,True,151680,42.13,103.71,8.53,8.0,60.0,13.41,1341.04
burn_0165_rotation_90.jpg,opening,True,True,151943,42.21,100.22,8.0,8.53,60.0,13.44,1343.59
burn_0165_brightness_increase.jpg,opening,True,True,196134,54.48,83.72,8.53,8.53,60.0,17.34,1734.15
burn_0165_brightness_decrease.jpg,opening,True,True,152695,42.42,108.65,8.53,8.0,60.0,13.5,1350.27
burn_0052_horizontal_flip.jpg,opening,True,True,31410,64.9,105.43,14.18,8.0,22.0,20.66,2065.83
burn_0052_vertical_flip.jpg,opening,True,True,31493,65.07,106.85,14.18,7.86,22.0,20.71,2071.24
burn_0052_rotation_90.jpg,opening,True,True,31389,64.85,116.17,8.0,14.18,22.0,20.64,2064.24
burn_0052_brightness_increase.jpg,opening,True,True,61517,121.52,143.27,16.0,12.44,22.5,38.68,3868.1
burn_0052_brightness_decrease.jpg,opening,True,True,30402,65.77,109.73,14.51,7.81,21.5,20.94,2093.52
burn_0015_horizontal_flip.jpg,opening,True,True,23077,47.68,103.43,14.91,5.45,22.0,15.18,1517.7
burn_0015_vertical_flip.jpg,opening,True,True,23055,47.63,104.32,14.91,5.45,22.0,15.16,1516.11
